,HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,Distribution,Category,Value
346,Dengue,All cases,Age standardised rate,%,2009,ES,Spain,38.72296870564878,Distribution by age,0-4,0.0
344,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by travel associated,Yes,13.220677757717878
343,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by gender,Female,13.220677757717878
342,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by gender,Male,13.220677757717878
341,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,65+,13.220677757717878
340,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,45-64,13.220677757717878
17478,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17477,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17476,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17475,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17474,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17473,Dengue,Travel-associated cases,Age standardised rate,%,2009,CZ,Czechia,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
364,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by travel associated,Yes,92.884615
363,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by gender,Female,48.368522
362,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by gender,Male,51.631477
361,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,65+,5.400696
360,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,45-64,26.132404
359,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,25-44,48.432055
358,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,15-24,17.07317
357,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,5-14,2.61324
356,Dengue,All cases,Age standardised rate,%,2009,EU27_21,EU (without UK),38.72296870564878,Distribution by age,0-4,0.348432
17466,Dengue,Travel-associated cases,Age standardised rate,%,2009,BE,Belgium,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17462,Dengue,Travel-associated cases,Age standardised rate,%,2009,AT,Austria,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17461,Dengue,Travel-associated cases,Age standardised rate,%,2009,AT,Austria,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17460,Dengue,Travel-associated cases,Age standardised rate,%,2009,AT,Austria,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17459,Dengue,Travel-associated cases,Age standardised rate,%,2009,AT,Austria,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17458,Dengue,Travel-associated cases,Age standardised rate,%,2009,AT,Austria,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
9937,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
9936,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
9935,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
9902,Dengue,Locally acquired cases,Age standardised rate,%,2009,IE,Ireland,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
9901,Dengue,Locally acquired cases,Age standardised rate,%,2009,IE,Ireland,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
9900,Dengue,Locally acquired cases,Age standardised rate,%,2009,IE,Ireland,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
9899,Dengue,Locally acquired cases,Age standardised rate,%,2009,IE,Ireland,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
9898,Dengue,Locally acquired cases,Age standardised rate,%,2009,IE,Ireland,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
9929,Dengue,Locally acquired cases,Age standardised rate,%,2009,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
9928,Dengue,Locally acquired cases,Age standardised rate,%,2009,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
339,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,25-44,13.220677757717878
338,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,15-24,13.220677757717878
337,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,5-14,13.220677757717878
336,Dengue,All cases,Age standardised rate,%,2009,EL,Greece,38.72296870564878,Distribution by age,0-4,13.220677757717878
367,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,5-14,2.599653
366,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,0-4,0.34662
381,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,65+,5.400696
380,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,45-64,26.132404
379,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,25-44,48.432055
378,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,15-24,17.07317
377,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,5-14,2.61324
376,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,0-4,0.348432
374,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by travel associated,Yes,92.92543
373,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender,Female,48.282442
372,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender,Male,51.717557
9911,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
9942,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
9941,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
9940,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
9939,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
9938,Dengue,Locally acquired cases,Age standardised rate,%,2009,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
397,Dengue,All cases,Age standardised rate,%,2009,FI,Finland,38.72296870564878,Distribution by age,5-14,0.0
396,Dengue,All cases,Age standardised rate,%,2009,FI,Finland,38.72296870564878,Distribution by age,0-4,0.0
394,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by travel associated,Yes,92.92543
393,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by gender,Female,48.282442
392,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by gender,Male,51.717557
391,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by age,65+,5.545927
390,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by age,45-64,25.996533
389,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by age,25-44,48.526863
388,Dengue,All cases,Age standardised rate,%,2009,EUEEAUK_21,EU/EEA (with UK until 2019),38.72296870564878,Distribution by age,15-24,16.984402
354,Dengue,All cases,Age standardised rate,%,2009,ES,Spain,38.72296870564878,Distribution by travel associated,Yes,100.0
353,Dengue,All cases,Age standardised rate,%,2009,ES,Spain,38.72296870564878,Distribution by gender,Female,50.0
352,Dengue,All cases,Age standardised rate,%,2009,ES,Spain,38.72296870564878,Distribution by gender,Male,50.0
383,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by gender,Female,48.368522
382,Dengue,All cases,Age standardised rate,%,2009,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by gender,Male,51.631477
9953,Dengue,Locally acquired cases,Age standardised rate,%,2009,PL,Poland,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
9952,Dengue,Locally acquired cases,Age standardised rate,%,2009,PL,Poland,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
9951,Dengue,Locally acquired cases,Age standardised rate,%,2009,PL,Poland,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
9918,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
9917,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
9916,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
9915,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
9914,Dengue,Locally acquired cases,Age standardised rate,%,2009,IT,Italy,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
9945,Dengue,Locally acquired cases,Age standardised rate,%,2009,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
9944,Dengue,Locally acquired cases,Age standardised rate,%,2009,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
371,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,65+,5.545927
370,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,45-64,25.996533
369,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,25-44,48.526863
368,Dengue,All cases,Age standardised rate,%,2009,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,15-24,16.984402
399,Dengue,All cases,Age standardised rate,%,2009,FI,Finland,38.72296870564878,Distribution by age,25-44,48.57142857
398,Dengue,All cases,Age standardised rate,%,2009,FI,Finland,38.72296870564878,Distribution by age,15-24,14.28571428
413,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by gender,Female,53.125
412,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by gender,Male,46.875
411,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,65+,4.6875
410,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,45-64,34.375
409,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,25-44,51.5625
408,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,15-24,6.25
407,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,5-14,3.125
406,Dengue,All cases,Age standardised rate,%,2009,FR,France,38.72296870564878,Distribution by age,0-4,0.0
404,Dengue,All cases,Age standardised rate,%,2009,FI,Finland,38.72296870564878,Distribution by travel associated,Yes,0.0
9927,Dengue,Locally acquired cases,Age standardised rate,%,2009,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
9958,Dengue,Locally acquired cases,Age standardised rate,%,2009,PL,Poland,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
9957,Dengue,Locally acquired cases,Age standardised rate,%,2009,PL,Poland,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
